OW_R4	06/08/2015 11:19:48	0.103
OW_R4	06/08/2015 11:20:48	0.104
OW_R4	06/08/2015 11:21:48	0.105
OW_R4	06/08/2015 11:22:48	0.105
OW_R4	06/08/2015 11:23:48	0.105
OW_R4	06/08/2015 11:24:48	0.106
OW_R4	06/08/2015 11:25:48	0.106
OW_R4	06/08/2015 11:26:48	0.106
OW_R4	06/08/2015 11:27:48	0.107
OW_R4	06/08/2015 11:28:48	0.108
OW_R4	06/08/2015 11:29:48	0.108
OW_R4	06/08/2015 11:30:48	0.109
OW_R4	06/08/2015 11:31:48	0.109
OW_R4	06/08/2015 11:32:48	0.109
OW_R4	06/08/2015 11:33:48	0.110
OW_R4	06/08/2015 11:34:48	0.111
OW_R4	06/08/2015 11:35:48	0.111
OW_R4	06/08/2015 11:36:48	0.111
OW_R4	06/08/2015 11:37:48	0.112
OW_R4	06/08/2015 11:38:48	0.112
OW_R4	06/08/2015 11:39:48	0.112
OW_R4	06/08/2015 11:40:48	0.113
OW_R4	06/08/2015 11:41:48	0.113
OW_R4	06/08/2015 11:42:48	0.114
OW_R4	06/08/2015 11:43:48	0.114
OW_R4	06/08/2015 11:44:48	0.114
OW_R4	06/08/2015 11:45:48	0.115
OW_R4	06/08/2015 11:46:48	0.116
OW_R4	06/08/2015 11:47:48	0.116
OW_R4	06/08/2015 11:48:48	0.117
OW_R4	06/08/2015 11:49:48	0.117
OW_R4	06/08/2015 11:50:48	0.117
OW_R4	06/08/2015 11:51:48	0.117
OW_R4	06/08/2015 11:52:48	0.118
OW_R4	06/08/2015 11:53:48	0.118
OW_R4	06/08/2015 11:54:48	0.118
OW_R4	06/08/2015 11:55:48	0.119
OW_R4	06/08/2015 11:56:48	0.119
OW_R4	06/08/2015 11:57:48	0.119
OW_R4	06/08/2015 11:58:48	0.119
OW_R4	06/08/2015 11:59:48	0.120
OW_R4	06/08/2015 12:00:48	0.120
OW_R4	06/08/2015 12:01:48	0.121
OW_R4	06/08/2015 12:02:48	0.121
OW_R4	06/08/2015 12:03:48	0.121
OW_R4	06/08/2015 12:04:48	0.122
OW_R4	06/08/2015 12:05:48	0.122
OW_R4	06/08/2015 12:06:48	0.122
OW_R4	06/08/2015 12:07:48	0.123
OW_R4	06/08/2015 12:08:48	0.123
OW_R4	06/08/2015 12:09:48	0.123
OW_R4	06/08/2015 12:10:48	0.124
OW_R4	06/08/2015 12:11:48	0.124
OW_R4	06/08/2015 12:12:48	0.124
OW_R4	06/08/2015 12:13:48	0.124
OW_R4	06/08/2015 12:14:48	0.125
OW_R4	06/08/2015 12:15:48	0.125
OW_R4	06/08/2015 12:16:48	0.126
OW_R4	06/08/2015 12:17:48	0.126
OW_R4	06/08/2015 12:18:48	0.126
OW_R4	06/08/2015 12:19:48	0.126
OW_R4	06/08/2015 12:20:48	0.127
OW_R4	06/08/2015 12:21:48	0.127
OW_R4	06/08/2015 12:22:48	0.127
OW_R4	06/08/2015 12:23:48	0.127
OW_R4	06/08/2015 12:24:48	0.128
OW_R4	06/08/2015 12:25:48	0.128
OW_R4	06/08/2015 12:26:48	0.128
OW_R4	06/08/2015 12:27:48	0.129
OW_R4	06/08/2015 12:28:48	0.129
OW_R4	06/08/2015 12:29:48	0.129
OW_R4	06/08/2015 12:30:48	0.129
OW_R4	06/08/2015 12:31:48	0.129
OW_R4	06/08/2015 12:32:48	0.130
OW_R4	06/08/2015 12:33:48	0.130
OW_R4	06/08/2015 12:34:48	0.130
OW_R4	06/08/2015 12:35:48	0.130
OW_R4	06/08/2015 12:36:48	0.131
OW_R4	06/08/2015 12:37:48	0.131
OW_R4	06/08/2015 12:38:48	0.131
OW_R4	06/08/2015 12:39:48	0.131
OW_R4	06/08/2015 12:40:48	0.132
OW_R4	06/08/2015 12:41:48	0.132
OW_R4	06/08/2015 12:42:48	0.132
OW_R4	06/08/2015 12:43:48	0.133
OW_R4	06/08/2015 12:44:48	0.133
OW_R4	06/08/2015 12:45:48	0.133
OW_R4	06/08/2015 12:46:48	0.133
OW_R4	06/08/2015 12:47:48	0.134
OW_R4	06/08/2015 12:48:48	0.134
OW_R4	06/08/2015 12:49:48	0.134
OW_R4	06/08/2015 12:50:48	0.134
OW_R4	06/08/2015 12:51:48	0.134
OW_R4	06/08/2015 12:52:48	0.135
OW_R4	06/08/2015 12:53:48	0.135
OW_R4	06/08/2015 12:54:48	0.135
OW_R4	06/08/2015 12:55:48	0.135
OW_R4	06/08/2015 12:56:48	0.136
OW_R4	06/08/2015 12:57:48	0.135
OW_R4	06/08/2015 12:58:48	0.135
OW_R4	06/08/2015 12:59:48	0.136
OW_R4	06/08/2015 13:00:48	0.136
OW_R4	06/08/2015 13:01:48	0.136
OW_R4	06/08/2015 13:02:48	0.137
OW_R4	06/08/2015 13:03:48	0.137
OW_R4	06/08/2015 13:04:48	0.137
OW_R4	06/08/2015 13:05:48	0.137
OW_R4	06/08/2015 13:06:48	0.138
OW_R4	06/08/2015 13:07:48	0.137
OW_R4	06/08/2015 13:08:48	0.138
OW_R4	06/08/2015 13:09:48	0.137
OW_R4	06/08/2015 13:10:48	0.138
OW_R4	06/08/2015 13:11:48	0.138
OW_R4	06/08/2015 13:12:48	0.138
OW_R4	06/08/2015 13:13:48	0.138
OW_R4	06/08/2015 13:14:48	0.139
OW_R4	06/08/2015 13:15:48	0.139
OW_R4	06/08/2015 13:16:48	0.139
OW_R4	06/08/2015 13:17:48	0.139
OW_R4	06/08/2015 13:18:48	0.139
OW_R4	06/08/2015 13:19:48	0.139
OW_R4	06/08/2015 13:20:48	0.139
OW_R4	06/08/2015 13:21:48	0.140
OW_R4	06/08/2015 13:22:48	0.140
OW_R4	06/08/2015 13:23:48	0.141
OW_R4	06/08/2015 13:24:48	0.140
OW_R4	06/08/2015 13:25:48	0.140
OW_R4	06/08/2015 13:26:48	0.140
OW_R4	06/08/2015 13:27:48	0.141
OW_R4	06/08/2015 13:28:48	0.141
OW_R4	06/08/2015 13:29:48	0.141
OW_R4	06/08/2015 13:30:48	0.141
OW_R4	06/08/2015 13:31:48	0.141
OW_R4	06/08/2015 13:32:48	0.142
OW_R4	06/08/2015 13:33:48	0.142
OW_R4	06/08/2015 13:34:48	0.142
OW_R4	06/08/2015 13:35:48	0.142
OW_R4	06/08/2015 13:36:48	0.142
OW_R4	06/08/2015 13:37:48	0.142
OW_R4	06/08/2015 13:38:48	0.142
OW_R4	06/08/2015 13:39:48	0.142
OW_R4	06/08/2015 13:40:48	0.143
OW_R4	06/08/2015 13:41:48	0.143
OW_R4	06/08/2015 13:42:48	0.143
OW_R4	06/08/2015 13:43:48	0.143
OW_R4	06/08/2015 13:44:48	0.144
OW_R4	06/08/2015 13:45:48	0.143
OW_R4	06/08/2015 13:46:48	0.144
OW_R4	06/08/2015 13:47:48	0.143
OW_R4	06/08/2015 13:48:48	0.144
OW_R4	06/08/2015 13:49:48	0.144
OW_R4	06/08/2015 13:50:48	0.144
OW_R4	06/08/2015 13:51:48	0.144
OW_R4	06/08/2015 13:52:48	0.144
OW_R4	06/08/2015 13:53:48	0.145
OW_R4	06/08/2015 13:54:48	0.145
OW_R4	06/08/2015 13:55:48	0.145
OW_R4	06/08/2015 13:56:48	0.145
OW_R4	06/08/2015 13:57:48	0.145
OW_R4	06/08/2015 13:58:48	0.145
OW_R4	06/08/2015 13:59:48	0.145
OW_R4	06/08/2015 14:00:48	0.146
OW_R4	06/08/2015 14:01:48	0.146
OW_R4	06/08/2015 14:02:48	0.146
OW_R4	06/08/2015 14:03:48	0.146
OW_R4	06/08/2015 14:04:48	0.146
OW_R4	06/08/2015 14:05:48	0.146
OW_R4	06/08/2015 14:06:48	0.146
OW_R4	06/08/2015 14:07:48	0.147
OW_R4	06/08/2015 14:08:48	0.146
OW_R4	06/08/2015 14:09:48	0.147
OW_R4	06/08/2015 14:10:48	0.147
OW_R4	06/08/2015 14:11:48	0.147
OW_R4	06/08/2015 14:12:48	0.147
OW_R4	06/08/2015 14:13:48	0.147
OW_R4	06/08/2015 14:14:48	0.147
OW_R4	06/08/2015 14:15:48	0.147
OW_R4	06/08/2015 14:16:48	0.148
OW_R4	06/08/2015 14:17:48	0.148
OW_R4	06/08/2015 14:18:48	0.148
OW_R4	06/08/2015 14:19:48	0.148
OW_R4	06/08/2015 14:20:48	0.148
OW_R4	06/08/2015 14:21:48	0.148
OW_R4	06/08/2015 14:22:48	0.148
OW_R4	06/08/2015 14:23:48	0.149
OW_R4	06/08/2015 14:24:48	0.149
OW_R4	06/08/2015 14:25:48	0.149
OW_R4	06/08/2015 14:26:48	0.149
OW_R4	06/08/2015 14:27:48	0.149
OW_R4	06/08/2015 14:28:48	0.150
OW_R4	06/08/2015 14:29:48	0.150
OW_R4	06/08/2015 14:30:48	0.149
OW_R4	06/08/2015 14:31:48	0.149
OW_R4	06/08/2015 14:32:48	0.150
OW_R4	06/08/2015 14:33:48	0.150
OW_R4	06/08/2015 14:34:48	0.150
OW_R4	06/08/2015 14:35:48	0.150
OW_R4	06/08/2015 14:36:48	0.150
OW_R4	06/08/2015 14:37:48	0.150
OW_R4	06/08/2015 14:38:48	0.150
OW_R4	06/08/2015 14:39:48	0.150
OW_R4	06/08/2015 14:40:48	0.150
OW_R4	06/08/2015 14:41:48	0.150
OW_R4	06/08/2015 14:42:48	0.151
OW_R4	06/08/2015 14:43:48	0.151
OW_R4	06/08/2015 14:44:48	0.151
OW_R4	06/08/2015 14:45:48	0.151
OW_R4	06/08/2015 14:46:48	0.151
OW_R4	06/08/2015 14:47:48	0.151
OW_R4	06/08/2015 14:48:48	0.152
OW_R4	06/08/2015 14:49:48	0.152
OW_R4	06/08/2015 14:50:48	0.152
OW_R4	06/08/2015 14:51:48	0.152
OW_R4	06/08/2015 14:52:48	0.152
OW_R4	06/08/2015 14:53:48	0.152
OW_R4	06/08/2015 14:54:48	0.152
OW_R4	06/08/2015 14:55:48	0.152
OW_R4	06/08/2015 14:56:48	0.152
OW_R4	06/08/2015 14:57:48	0.153
OW_R4	06/08/2015 14:58:48	0.152
OW_R4	06/08/2015 14:59:48	0.153
OW_R4	06/08/2015 15:00:48	0.153
OW_R4	06/08/2015 15:01:48	0.153
OW_R4	06/08/2015 15:02:48	0.153
OW_R4	06/08/2015 15:03:48	0.153
OW_R4	06/08/2015 15:04:48	0.153
OW_R4	06/08/2015 15:05:48	0.153
OW_R4	06/08/2015 15:06:48	0.153
OW_R4	06/08/2015 15:07:48	0.154
OW_R4	06/08/2015 15:08:48	0.153
OW_R4	06/08/2015 15:09:48	0.154
OW_R4	06/08/2015 15:10:48	0.154
OW_R4	06/08/2015 15:11:48	0.154
OW_R4	06/08/2015 15:12:48	0.154
OW_R4	06/08/2015 15:13:48	0.154
OW_R4	06/08/2015 15:14:48	0.154
OW_R4	06/08/2015 15:15:48	0.154
OW_R4	06/08/2015 15:16:48	0.154
OW_R4	06/08/2015 15:17:48	0.154
OW_R4	06/08/2015 15:18:48	0.154
OW_R4	06/08/2015 15:19:48	0.155
OW_R4	06/08/2015 15:20:48	0.154
OW_R4	06/08/2015 15:21:48	0.155
OW_R4	06/08/2015 15:22:48	0.155
OW_R4	06/08/2015 15:23:48	0.155
OW_R4	06/08/2015 15:24:48	0.155
OW_R4	06/08/2015 15:25:48	0.155
OW_R4	06/08/2015 15:26:48	0.155
OW_R4	06/08/2015 15:27:48	0.155
OW_R4	06/08/2015 15:28:48	0.155
OW_R4	06/08/2015 15:29:48	0.155
OW_R4	06/08/2015 15:30:48	0.156
OW_R4	06/08/2015 15:31:48	0.156
OW_R4	06/08/2015 15:32:48	0.156
OW_R4	06/08/2015 15:33:48	0.156
OW_R4	06/08/2015 15:34:48	0.156
OW_R4	06/08/2015 15:35:48	0.156
OW_R4	06/08/2015 15:36:48	0.156
OW_R4	06/08/2015 15:37:48	0.156
OW_R4	06/08/2015 15:38:48	0.156
OW_R4	06/08/2015 15:39:48	0.157
OW_R4	06/08/2015 15:40:48	0.156
OW_R4	06/08/2015 15:41:48	0.157
OW_R4	06/08/2015 15:42:48	0.157
OW_R4	06/08/2015 15:43:48	0.157
OW_R4	06/08/2015 15:44:48	0.157
OW_R4	06/08/2015 15:45:48	0.157
OW_R4	06/08/2015 15:46:48	0.157
OW_R4	06/08/2015 15:47:48	0.158
OW_R4	06/08/2015 15:48:48	0.157
OW_R4	06/08/2015 15:49:48	0.157
OW_R4	06/08/2015 15:50:48	0.158
OW_R4	06/08/2015 15:51:48	0.157
OW_R4	06/08/2015 15:52:48	0.158
OW_R4	06/08/2015 15:53:48	0.158
OW_R4	06/08/2015 15:54:48	0.158
OW_R4	06/08/2015 15:55:48	0.158
OW_R4	06/08/2015 15:56:48	0.158
OW_R4	06/08/2015 15:57:48	0.159
OW_R4	06/08/2015 15:58:48	0.159
OW_R4	06/08/2015 15:59:48	0.159
OW_R4	06/08/2015 16:00:48	0.159
OW_R4	06/08/2015 16:01:48	0.159
OW_R4	06/08/2015 16:02:48	0.159
OW_R4	06/08/2015 16:03:48	0.159
OW_R4	06/08/2015 16:04:48	0.159
OW_R4	06/08/2015 16:05:48	0.159
OW_R4	06/08/2015 16:06:48	0.159
OW_R4	06/08/2015 16:07:48	0.158
OW_R4	06/08/2015 16:08:48	0.159
OW_R4	06/08/2015 16:09:48	0.160
OW_R4	06/08/2015 16:10:48	0.159
OW_R4	06/08/2015 16:11:48	0.160
OW_R4	06/08/2015 16:12:48	0.160
OW_R4	06/08/2015 16:13:48	0.160
OW_R4	06/08/2015 16:14:48	0.160
OW_R4	06/08/2015 16:15:48	0.160
OW_R4	06/08/2015 16:16:48	0.160
OW_R4	06/08/2015 16:17:48	0.161
OW_R4	06/08/2015 16:18:48	0.160
OW_R4	06/08/2015 16:19:48	0.160
OW_R4	06/08/2015 16:20:48	0.160
OW_R4	06/08/2015 16:21:48	0.160
OW_R4	06/08/2015 16:22:48	0.160
OW_R4	06/08/2015 16:23:48	0.161
OW_R4	06/08/2015 16:24:48	0.161
OW_R4	06/08/2015 16:25:48	0.161
OW_R4	06/08/2015 16:26:48	0.161
OW_R4	06/08/2015 16:27:48	0.161
OW_R4	06/08/2015 16:28:48	0.161
OW_R4	06/08/2015 16:29:48	0.161
OW_R4	06/08/2015 16:30:48	0.161
OW_R4	06/08/2015 16:31:48	0.161
OW_R4	06/08/2015 16:32:48	0.162
OW_R4	06/08/2015 16:33:48	0.161
OW_R4	06/08/2015 16:34:48	0.162
OW_R4	06/08/2015 16:35:48	0.162
OW_R4	06/08/2015 16:36:48	0.162
OW_R4	06/08/2015 16:37:48	0.162
OW_R4	06/08/2015 16:38:48	0.162
OW_R4	06/08/2015 16:39:48	0.162
OW_R4	06/08/2015 16:40:48	0.163
OW_R4	06/08/2015 16:41:48	0.163
OW_R4	06/08/2015 16:42:48	0.163
OW_R4	06/08/2015 16:43:48	0.163
OW_R4	06/08/2015 16:44:48	0.163
OW_R4	06/08/2015 16:45:48	0.163
OW_R4	06/08/2015 16:46:48	0.163
OW_R4	06/08/2015 16:47:48	0.163
OW_R4	06/08/2015 16:48:48	0.163
OW_R4	06/08/2015 16:49:48	0.164
OW_R4	06/08/2015 16:50:48	0.164
OW_R4	06/08/2015 16:51:48	0.163
OW_R4	06/08/2015 16:52:48	0.164
OW_R4	06/08/2015 16:53:48	0.164
OW_R4	06/08/2015 16:54:48	0.163
OW_R4	06/08/2015 16:55:48	0.164
OW_R4	06/08/2015 16:56:48	0.164
OW_R4	06/08/2015 16:57:48	0.164
OW_R4	06/08/2015 16:58:48	0.164
OW_R4	06/08/2015 16:59:48	0.164
OW_R4	06/08/2015 17:00:48	0.164
OW_R4	06/08/2015 17:01:48	0.164
OW_R4	06/08/2015 17:02:48	0.164
OW_R4	06/08/2015 17:03:48	0.164
OW_R4	06/08/2015 17:04:48	0.164
OW_R4	06/08/2015 17:05:48	0.164
OW_R4	06/08/2015 17:06:48	0.165
OW_R4	06/08/2015 17:07:48	0.165
OW_R4	06/08/2015 17:08:48	0.164
OW_R4	06/08/2015 17:09:48	0.165
OW_R4	06/08/2015 17:10:48	0.165
OW_R4	06/08/2015 17:11:48	0.165
OW_R4	06/08/2015 17:12:48	0.165
OW_R4	06/08/2015 17:13:48	0.165
OW_R4	06/08/2015 17:14:48	0.165
OW_R4	06/08/2015 17:15:48	0.165
OW_R4	06/08/2015 17:16:48	0.165
OW_R4	06/08/2015 17:17:48	0.165
OW_R4	06/08/2015 17:18:48	0.165
OW_R4	06/08/2015 17:19:48	0.165
OW_R4	06/08/2015 17:20:48	0.166
OW_R4	06/08/2015 17:21:48	0.165
OW_R4	06/08/2015 17:22:48	0.166
OW_R4	06/08/2015 17:23:48	0.166
OW_R4	06/08/2015 17:24:48	0.166
OW_R4	06/08/2015 17:25:48	0.166
OW_R4	06/08/2015 17:26:48	0.166
OW_R4	06/08/2015 17:27:48	0.166
OW_R4	06/08/2015 17:28:48	0.166
OW_R4	06/08/2015 17:29:48	0.166
OW_R4	06/08/2015 17:30:48	0.166
OW_R4	06/08/2015 17:31:48	0.166
OW_R4	06/08/2015 17:32:48	0.166
OW_R4	06/08/2015 17:33:48	0.166
OW_R4	06/08/2015 17:34:48	0.166
OW_R4	06/08/2015 17:35:48	0.166
OW_R4	06/08/2015 17:36:48	0.167
OW_R4	06/08/2015 17:37:48	0.167
OW_R4	06/08/2015 17:38:48	0.166
OW_R4	06/08/2015 17:39:48	0.167
OW_R4	06/08/2015 17:40:48	0.167
OW_R4	06/08/2015 17:41:48	0.167
OW_R4	06/08/2015 17:42:48	0.167
OW_R4	06/08/2015 17:43:48	0.167
OW_R4	06/08/2015 17:44:48	0.167
OW_R4	06/08/2015 17:45:48	0.167
OW_R4	06/08/2015 17:46:48	0.167
OW_R4	06/08/2015 17:47:48	0.168
OW_R4	06/08/2015 17:48:48	0.167
OW_R4	06/08/2015 17:49:48	0.167
OW_R4	06/08/2015 17:50:48	0.167
OW_R4	06/08/2015 17:51:48	0.168
OW_R4	06/08/2015 17:52:48	0.168
OW_R4	06/08/2015 17:53:48	0.168
OW_R4	06/08/2015 17:54:48	0.168
OW_R4	06/08/2015 17:55:48	0.168
OW_R4	06/08/2015 17:56:48	0.168
OW_R4	06/08/2015 17:57:48	0.168
OW_R4	06/08/2015 17:58:48	0.168
OW_R4	06/08/2015 17:59:48	0.168
OW_R4	06/08/2015 18:00:48	0.168
OW_R4	06/08/2015 18:01:48	0.168
OW_R4	06/08/2015 18:02:48	0.168
OW_R4	06/08/2015 18:03:48	0.168
OW_R4	06/08/2015 18:04:48	0.168
OW_R4	06/08/2015 18:05:48	0.169
OW_R4	06/08/2015 18:06:48	0.168
OW_R4	06/08/2015 18:07:48	0.169
OW_R4	06/08/2015 18:08:48	0.169
OW_R4	06/08/2015 18:09:48	0.169
OW_R4	06/08/2015 18:10:48	0.169
OW_R4	06/08/2015 18:11:48	0.169
OW_R4	06/08/2015 18:12:48	0.169
OW_R4	06/08/2015 18:13:48	0.169
OW_R4	06/08/2015 18:14:48	0.169
OW_R4	06/08/2015 18:15:48	0.169
OW_R4	06/08/2015 18:16:48	0.169
OW_R4	06/08/2015 18:17:48	0.169
OW_R4	06/08/2015 18:18:48	0.169
OW_R4	06/08/2015 18:19:48	0.169
OW_R4	06/08/2015 18:20:48	0.170
OW_R4	06/08/2015 18:21:48	0.169
OW_R4	06/08/2015 18:22:48	0.169
OW_R4	06/08/2015 18:23:48	0.170
OW_R4	06/08/2015 18:24:48	0.170
OW_R4	06/08/2015 18:25:48	0.169
OW_R4	06/08/2015 18:26:48	0.170
OW_R4	06/08/2015 18:27:48	0.170
OW_R4	06/08/2015 18:28:48	0.170
OW_R4	06/08/2015 18:29:48	0.170
OW_R4	06/08/2015 18:30:48	0.170
OW_R4	06/08/2015 18:31:48	0.170
OW_R4	06/08/2015 18:32:48	0.170
OW_R4	06/08/2015 18:33:48	0.170
OW_R4	06/08/2015 18:34:48	0.170
OW_R4	06/08/2015 18:35:48	0.170
OW_R4	06/08/2015 18:36:48	0.170
OW_R4	06/08/2015 18:37:48	0.170
OW_R4	06/08/2015 18:38:48	0.170
OW_R4	06/08/2015 18:39:48	0.170
OW_R4	06/08/2015 18:40:48	0.171
OW_R4	06/08/2015 18:41:48	0.170
OW_R4	06/08/2015 18:42:48	0.170
OW_R4	06/08/2015 18:43:48	0.171
OW_R4	06/08/2015 18:44:48	0.171
OW_R4	06/08/2015 18:45:48	0.170
OW_R4	06/08/2015 18:46:48	0.171
OW_R4	06/08/2015 18:47:48	0.171
OW_R4	06/08/2015 18:48:48	0.171
OW_R4	06/08/2015 18:49:48	0.171
OW_R4	06/08/2015 18:50:48	0.171
OW_R4	06/08/2015 18:51:48	0.171
OW_R4	06/08/2015 18:52:48	0.171
OW_R4	06/08/2015 18:53:48	0.171
OW_R4	06/08/2015 18:54:48	0.171
OW_R4	06/08/2015 18:55:48	0.171
OW_R4	06/08/2015 18:56:48	0.171
OW_R4	06/08/2015 18:57:48	0.171
OW_R4	06/08/2015 18:58:48	0.171
OW_R4	06/08/2015 18:59:48	0.172
OW_R4	06/08/2015 19:00:48	0.172
